State,Low Income Communities (LICs)
Texas,48439113510
Texas,48439113514
Texas,48439113518
Texas,48439113607
Texas,48439113619
Texas,48439113628
Texas,48439113703
Texas,48439113705
Texas,48439114205
Texas,48439121601
Texas,48439121604
Texas,48439121702
Texas,48439121703
Texas,48439121704
Texas,48439121903
Texas,48439121904
Texas,48439121905
Texas,48439121906
Texas,48439122001
Texas,48439122002
Texas,48439122100
Texas,48439122200
Texas,48439122300
Texas,48439122400
Texas,48439122600
Texas,48439122700
Texas,48439122801
Texas,48439122802
Texas,48439122900
Texas,48439123100
Texas,48439123200
Texas,48439123400
Texas,48439123500
Texas,48439123600
Texas,48441010100
Texas,48441010200
Texas,48441010300
Texas,48441010400
Texas,48441010500
Texas,48441010700
Texas,48441010800
Texas,48441010900
Texas,48441011000
Texas,48441011200
Texas,48441011300
Texas,48441011500
Texas,48441011700
Texas,48441011900
Texas,48441012100
Texas,48441012300
Texas,48441012802
Texas,48441012900
Texas,48441013000
Texas,48441013100
Texas,48443950100
Texas,48445950300
Texas,48445950400
Texas,48449950100
Texas,48449950300
Texas,48449950500
Texas,48449950600
Texas,48449950700
Texas,48451000200
Texas,48451000400
Texas,48451000700
Texas,48451000900
Texas,48451001102
Texas,48451001200
Texas,48451001400
Texas,48451001500
Texas,48451001702
Texas,48451001800
Texas,48453000203
Texas,48453000302
Texas,48453000304
Texas,48453000305
Texas,48453000306
Texas,48453000401
Texas,48453000402
Texas,48453000500
Texas,48453000601
Texas,48453000603
Texas,48453000604
Texas,48453000801
Texas,48453000802
Texas,48453000804
Texas,48453000901
Texas,48453000902
Texas,48453001000
Texas,48453001305
Texas,48453001307
Texas,48453001403
Texas,48453001606
Texas,48453001712
Texas,48453001752
Texas,48453001804
Texas,48453001805
Texas,48453001806
Texas,48453001811
Texas,48453001812
Texas,48453001813
Texas,48453001818
Texas,48453001819
Texas,48453001820
Texas,48453001821
Texas,48453001822
Texas,48453001823
Texas,48453001832
Texas,48453001833
Texas,48453001835
Texas,48453001840
Texas,48453001842
Texas,48453001843
Texas,48453001844
Texas,48453001850
Texas,48453001857
Texas,48453001860
Texas,48453001863
Texas,48453002003
Texas,48453002004
Texas,48453002005
Texas,48453002104
Texas,48453002105
Texas,48453002106
Texas,48453002107
Texas,48453002108
Texas,48453002109
Texas,48453002110
Texas,48453002111
Texas,48453002112
Texas,48453002113
Texas,48453002201
Texas,48453002202
Texas,48453002207
Texas,48453002208
Texas,48453002209
Texas,48453002211
Texas,48453002304
Texas,48453002307
Texas,48453002308
Texas,48453002310
Texas,48453002312
Texas,48453002313
Texas,48453002314
Texas,48453002315
Texas,48453002316
Texas,48453002317
Texas,48453002318
Texas,48453002319
Texas,48453002402
Texas,48453002409
Texas,48453002410
Texas,48453002411
Texas,48453002412
Texas,48453002413
Texas,48453002419
Texas,48453002422
Texas,48453002423
Texas,48453002424
Texas,48453002427
Texas,48453002430
Texas,48453002431
Texas,48453002432
Texas,48453002433
Texas,48453002434
Texas,48453002435
Texas,48453002436
Texas,48455950200
Texas,48455950300
Texas,48455950400
Texas,48455950500
Texas,48457950200
Texas,48457950300
Texas,48461950200
Texas,48463950100
Texas,48463950200
Texas,48463950400
Texas,48463950500
Texas,48465950301
Texas,48465950302
Texas,48465950400
Texas,48465950500
Texas,48465950601
Texas,48465950602
Texas,48465950700
Texas,48467950200
Texas,48467950500
Texas,48469000100
Texas,48469000201
Texas,48469000202
Texas,48469000301
Texas,48469000302
Texas,48469000502
Texas,48469000601
Texas,48469000602
Texas,48469000700
Texas,48469001601
Texas,48471790102
Texas,48471790400
Texas,48471790500
Texas,48471790600
Texas,48471790700
Texas,48471790800
Texas,48473680200
Texas,48473680500
Texas,48477170100
Texas,48479000101
Texas,48479000105
Texas,48479000106
Texas,48479000107
Texas,48479000108
Texas,48479000109
Texas,48479000200
Texas,48479000300
Texas,48479000601
Texas,48479000602
Texas,48479000700
Texas,48479000800
Texas,48479000901
Texas,48479000903
Texas,48479000904
Texas,48479001001
Texas,48479001003
Texas,48479001004
Texas,48479001101
Texas,48479001103
Texas,48479001104
Texas,48479001105
Texas,48479001201
Texas,48479001202
Texas,48479001300
Texas,48479001401
Texas,48479001402
Texas,48479001501
Texas,48479001502
Texas,48479001601
Texas,48479001706
Texas,48479001710
Texas,48479001716
Texas,48479001717
Texas,48479001719
Texas,48479001806
Texas,48479001807
Texas,48479001808
Texas,48479001809
Texas,48479001810
Texas,48479001811
Texas,48479001812
Texas,48479001813
Texas,48479001814
Texas,48479001815
Texas,48479001816
Texas,48479001817
Texas,48479001818
Texas,48479001900
Texas,48481740200
Texas,48481740300
Texas,48481740500
Texas,48481740700
Texas,48481740800
Texas,48481741000
Texas,48483950300
Texas,48485010100
Texas,48485010200
Texas,48485010400
Texas,48485010600
Texas,48485010700
Texas,48485010800
Texas,48485011000
Texas,48485011100
Texas,48485011200
Texas,48485011300
Texas,48485011400
Texas,48485011500
Texas,48485011600
Texas,48485011900
Texas,48485012100
Texas,48485012700
Texas,48485013000
Texas,48485013501
Texas,48487950500
Texas,48487950700
Texas,48489950300
Texas,48489950400
Texas,48489950500
Texas,48489950600
Texas,48489950700
Texas,48491020114
Texas,48491020201
Texas,48491020321
Texas,48491020325
Texas,48491020406
Texas,48491020504
Texas,48491020701
Texas,48491020704
Texas,48491020808
Texas,48491021000
Texas,48491021100
Texas,48491021203
Texas,48491021300
Texas,48491021402
Texas,48491021502
Texas,48491021503
Texas,48491021602
Texas,48493000201
Texas,48497150200
Texas,48497150500
Texas,48499950200
Texas,48499950400
Texas,48499950500
Texas,48499950601
Texas,48499950700
Texas,48499950800
Texas,48503950500
Texas,48503950600
Texas,48505950301
Texas,48505950302
Texas,48505950400
Texas,48507950100
Texas,48507950200
Texas,48507950301
Texas,48507950302
Utah,49001100100
Utah,49003960300
Utah,49003960601
Utah,49003960701
Utah,49003960702
Utah,49005000300
Utah,49005000501
Utah,49005000502
Utah,49005000600
Utah,49005000702
Utah,49005000800
Utah,49005000900
Utah,49005001001
Utah,49005001002
Utah,49005001401
Utah,49007000300
Utah,49007000600
Utah,49011125200
Utah,49011125502
Utah,49011125600
Utah,49011125701
Utah,49011125702
Utah,49011125801
Utah,49011125807
Utah,49011125808
Utah,49011126001
Utah,49011126901
Utah,49013940300
Utah,49015976500
Utah,49017000300
Utah,49017000400
Utah,49019000200
Utah,49019000300
Utah,49021110100
Utah,49021110200
Utah,49021110300
Utah,49021110400
Utah,49021110500
Utah,49021110600
Utah,49027974300
Utah,49031960100
Utah,49035100306
Utah,49035100307
Utah,49035100308
Utah,49035100500
Utah,49035100600
Utah,49035100800
Utah,49035101400
Utah,49035101500
Utah,49035101600
Utah,49035101700
Utah,49035101800
Utah,49035101900
Utah,49035102000
Utah,49035102100
Utah,49035102300
Utah,49035102500
Utah,49035102600
Utah,49035102701
Utah,49035102702
Utah,49035102801
Utah,49035102802
Utah,49035102900
Utah,49035103100
Utah,49035103200
Utah,49035111400
Utah,49035111500
Utah,49035111600
Utah,49035111701
Utah,49035111702
Utah,49035111801
Utah,49035111802
Utah,49035111903
Utah,49035111904
Utah,49035111905
Utah,49035111906
Utah,49035112001
Utah,49035112301
Utah,49035112402
Utah,49035112403
Utah,49035112404
Utah,49035112700
Utah,49035112907
Utah,49035113305
Utah,49035113306
Utah,49035113307
Utah,49035113308
Utah,49035113309
Utah,49035113310
Utah,49035113406
Utah,49035113408
Utah,49035113410
Utah,49035113505
Utah,49035113509
Utah,49035113512
Utah,49035113513
Utah,49035113514
Utah,49035113520
Utah,49035113536
Utah,49035113600
Utah,49035113702
Utah,49035113802
Utah,49035113906
Utah,49035114000
Utah,49035114500
Utah,49037942000
Utah,49037942100
Utah,49039972400
Utah,49041975300
Utah,49041975500
Utah,49045130600
Utah,49045130900
Utah,49045131100
Utah,49049000203
Utah,49049000400
Utah,49049000508
Utah,49049000509
Utah,49049000703
Utah,49049000801
Utah,49049000802
Utah,49049000901
Utah,49049001103
Utah,49049001108
Utah,49049001201
Utah,49049001202
Utah,49049001300
Utah,49049001401
Utah,49049001402
Utah,49049001601
Utah,49049001602
Utah,49049001603
Utah,49049001702
Utah,49049001801
Utah,49049001802
Utah,49049001803
Utah,49049001900
Utah,49049002000
Utah,49049002300
Utah,49049002400
Utah,49049002500
Utah,49049002701
Utah,49049002801
Utah,49049002802
Utah,49049002902
Utah,49049003105
Utah,49049003106
Utah,49049003201
Utah,49049010506
Utah,49053270300
Utah,49053270400
Utah,49053270600
Utah,49053270802
Utah,49053270901
Utah,49053271000
Utah,49053271100
Utah,49053271200
Utah,49053271300
Utah,49053271400
Utah,49053271800
Utah,49055979100
Utah,49057200100
Utah,49057200202
Utah,49057200203
Utah,49057200204
Utah,49057200300
Utah,49057200400
Utah,49057200500
Utah,49057200700
Utah,49057200800
Utah,49057200900
Utah,49057201100
Utah,49057201200
Utah,49057201301
Utah,49057201302
Utah,49057201600
Utah,49057201700
Utah,49057201800
Utah,49057201900
Utah,49057210512
Utah,49057210800
Utah,49057211100
Vermont,50001960300
Vermont,50003970900
Vermont,50003971200
Vermont,50005957000
Vermont,50005957200
Vermont,50005957300
Vermont,50005957500
Vermont,50005957700
Vermont,50007000300
Vermont,50007000400
Vermont,50007000500
Vermont,50007000600
Vermont,50007000900
Vermont,50007001000
Vermont,50007002400
Vermont,50007002500
Vermont,50007003600
Vermont,50007003900
Vermont,50009950100
Vermont,50009950200
Vermont,50009950500
Vermont,50011010200
Vermont,50011010300
Vermont,50011010700
Vermont,50013020100
Vermont,50015953200
Vermont,50015953300
Vermont,50017959000
Vermont,50017959101
Vermont,50019951100
Vermont,50019951400
Vermont,50019951500
Vermont,50019951600
Vermont,50019951700
Vermont,50019951800
Vermont,50021963100
Vermont,50021963200
Vermont,50021963300
Vermont,50021963700
Vermont,50023955200
Vermont,50025967000
Vermont,50025967100
Vermont,50025967500
Vermont,50025968400
Vermont,50025968500
Vermont,50027965100
Vermont,50027965300
Vermont,50027966600
Virgin Islands,78010970200
Virgin Islands,78010970300
Virgin Islands,78010970800
Virgin Islands,78010970900
Virgin Islands,78010971000
Virgin Islands,78010971100
Virgin Islands,78010971200
Virgin Islands,78010971300
Virgin Islands,78010971400
Virgin Islands,78030960900
Virgin Islands,78030961000
Virgin Islands,78030961100
Virgin Islands,78030961200
Virginia,51001090200
Virginia,51001090300
Virginia,51001090400
Virginia,51001090500
Virginia,51001090600
Virginia,51001090700
Virginia,51001090800
Virginia,51003010700
Virginia,51003010901
Virginia,51003010902
Virginia,51003010903
Virginia,51003011302
Virginia,51003011400
Virginia,51005070100
Virginia,51005080100
Virginia,51005080202
Virginia,51009010401
Virginia,51009010402
Virginia,51009010502
Virginia,51009010503
Virginia,51009010504
Virginia,51009010600
Virginia,51011040100
Virginia,51011040300
Virginia,51013102001
Virginia,51013102002
Virginia,51013102200
Virginia,51013102701
Virginia,51013102801
Virginia,51013103100
Virginia,51013103501
Virginia,51013103800
Virginia,51015070100
Virginia,51015070200
Virginia,51015070400
Virginia,51015070500
Virginia,51015071101
Virginia,51015071200
Virginia,51017920100
Virginia,51019030401
Virginia,51019030402
Virginia,51019030501
Virginia,51019030504
Virginia,51019030603
Virginia,51019030604
Virginia,51019030605
Virginia,51019050100
Virginia,51021040100
Virginia,51021040200
Virginia,51023040100
Virginia,51023040200
Virginia,51025930100
Virginia,51025930201
Virginia,51025930203
Virginia,51025930300
Virginia,51027010100
Virginia,51027010200
Virginia,51027010300
Virginia,51027010400
Virginia,51027010500
Virginia,51027010600
Virginia,51027010700
Virginia,51029930101
Virginia,51029930102
Virginia,51029930201
Virginia,51029930202
Virginia,51031020101
Virginia,51031020102
Virginia,51031020200
Virginia,51031020401
Virginia,51031020500
Virginia,51031020600
Virginia,51031020700
Virginia,51031020800
Virginia,51031020900
Virginia,51033030202
Virginia,51033030300
Virginia,51033030400
Virginia,51033030600
Virginia,51035080100
Virginia,51035080200
Virginia,51035080300
Virginia,51035080400
Virginia,51035080500
Virginia,51035080601
Virginia,51035080602
Virginia,51036600200
Virginia,51037930100
Virginia,51037930200
Virginia,51037930300
Virginia,51041100107
Virginia,51041100205
Virginia,51041100210
Virginia,51041100300
Virginia,51041100404
Virginia,51041100405
Virginia,51041100406
Virginia,51041100407
Virginia,51041100410
Virginia,51041100600
Virginia,51041100701
Virginia,51041100805
Virginia,51041100806
Virginia,51041100807
Virginia,51041100814
Virginia,51041100817
Virginia,51041100920
Virginia,51041100933
Virginia,51047930101
Virginia,51047930201
Virginia,51047930202
Virginia,51047930300
Virginia,51047930400
Virginia,51047930502
Virginia,51049930100
Virginia,51049930200
Virginia,51051040100
Virginia,51051040200
Virginia,51051040300
Virginia,51051040400
Virginia,51053840100
Virginia,51053840300
Virginia,51053840400
Virginia,51053840500
Virginia,51053840600
Virginia,51057950700
Virginia,51057950800
Virginia,51059415401
Virginia,51059416200
Virginia,51059420100
Virginia,51059420400
Virginia,51059421400
Virginia,51059421500
Virginia,51059421600
Virginia,51059421701
Virginia,51059421800
Virginia,51059421900
Virginia,51059430600
Virginia,51059450200
Virginia,51059450602
Virginia,51059450702
Virginia,51059451400
Virginia,51059451501
Virginia,51059451502
Virginia,51059451601
Virginia,51059451602
Virginia,51059452200
Virginia,51059452301
Virginia,51059452302
Virginia,51059452502
Virginia,51059452700
Virginia,51059452801
Virginia,51059452802
Virginia,51059461902
Virginia,51059481000
Virginia,51059482100
Virginia,51059482201
Virginia,51059482302
Virginia,51059491202
Virginia,51059491402
Virginia,51059491601
Virginia,51059491703
Virginia,51061930100
Virginia,51061930302
Virginia,51061930706
Virginia,51061930707
Virginia,51063920101
Virginia,51063920102
Virginia,51063920200
Virginia,51067020200
Virginia,51067020400
Virginia,51067020500
Virginia,51067020600
Virginia,51067020700
Virginia,51067020800
Virginia,51067020900
Virginia,51069050100
Virginia,51069051102
Virginia,51071930100
Virginia,51071930200
Virginia,51071930300
Virginia,51071930400
Virginia,51073100302
Virginia,51073100400
Virginia,51077060101
Virginia,51077060102
Virginia,51077060201
Virginia,51077060202
Virginia,51077060300
Virginia,51079030101
Virginia,51081880101
Virginia,51081880200
Virginia,51083930100
Virginia,51083930201
Virginia,51083930202
Virginia,51083930301
Virginia,51083930302
Virginia,51083930400
Virginia,51083930500
Virginia,51083930600
Virginia,51083930800
Virginia,51085320601
Virginia,51085321202
Virginia,51087200105
Virginia,51087200123
Virginia,51087200126
Virginia,51087200303
Virginia,51087200305
Virginia,51087200404
Virginia,51087200407
Virginia,51087200409
Virginia,51087200410
Virginia,51087200411
Virginia,51087200412
Virginia,51087200501
Virginia,51087200600
Virginia,51087200700
Virginia,51087200801
Virginia,51087200804
Virginia,51087200805
Virginia,51087201002
Virginia,51087201003
Virginia,51087201101
Virginia,51087201102
Virginia,51087201201
Virginia,51087201202
Virginia,51087201401
Virginia,51087201501
Virginia,51087201701
Virginia,51089010100
Virginia,51089010200
Virginia,51089010300
Virginia,51089010400
Virginia,51089010500
Virginia,51089010601
Virginia,51089010602
Virginia,51089010700
Virginia,51089010800
Virginia,51089010900
Virginia,51089011000
Virginia,51089011100
Virginia,51089011200
Virginia,51089011300
Virginia,51091970100
Virginia,51093280106
Virginia,51093280300
Virginia,51095080102
Virginia,51095080205
Virginia,51097950400
Virginia,51097950500
Virginia,51101950101
Virginia,51101950200
Virginia,51105950100
Virginia,51105950200
Virginia,51105950300
Virginia,51105950400
Virginia,51105950500
Virginia,51105950600
Virginia,51107610505
Virginia,51107610603
Virginia,51107611018
Virginia,51107611204
Virginia,51107611501
Virginia,51107611602
Virginia,51107611700
Virginia,51109950201
Virginia,51109950500
Virginia,51111930100
Virginia,51111930200
Virginia,51111930300
Virginia,51113930100
Virginia,51113930200
Virginia,51117930101
Virginia,51117930102
Virginia,51117930200
Virginia,51117930300
Virginia,51117930400
Virginia,51117930500
Virginia,51117930600
Virginia,51117930700
Virginia,51117930800
Virginia,51119951000
Virginia,51119951100
Virginia,51121020201
Virginia,51121020202
Virginia,51121020300
Virginia,51121020400
Virginia,51121020500
Virginia,51121020600
Virginia,51121020700
Virginia,51121020800
Virginia,51121020900
Virginia,51121021400
Virginia,51125950100
Virginia,51125950300
Virginia,51131930100
Virginia,51131930200
Virginia,51131930300
Virginia,51133020100
Virginia,51135000100
Virginia,51135000200
Virginia,51135000300
Virginia,51135980100
Virginia,51137110200
Virginia,51139030100
Virginia,51139030200
Virginia,51139030300
Virginia,51139030400
Virginia,51139030500
Virginia,51141030100
Virginia,51141030200
Virginia,51141030301
Virginia,51141030302
Virginia,51143010100
Virginia,51143010200
Virginia,51143010300
Virginia,51143010400
Virginia,51143010500
Virginia,51143010600
Virginia,51143010700
Virginia,51143010801
Virginia,51143010802
Virginia,51143010900
Virginia,51143011001
Virginia,51143011002
Virginia,51143011100
Virginia,51143011200
