year,BoroCode,BoroName,CT2020,BoroCT2020,NTAName,NTA2020,CDTA2020,GEOID,group,is_top_aff,count
2021,"3",Brooklyn,"021500","3021500",Prospect Heights,BK0801,BK08,"36047021500",,,1
2023,"1",Manhattan,"026100","1026100",Washington Heights (South),MN1201,MN12,"36061026100",Top OZs (by units),NA,2
2023,"1",Manhattan,"026300","1026300",Washington Heights (South),MN1201,MN12,"36061026300",,,2
2021,"3",Brooklyn,"083800","3083800",East Flatbush-Farragut,BK1702,BK17,"36047083800",,,1
2021,"3",Brooklyn,"084000","3084000",East Flatbush-Farragut,BK1702,BK17,"36047084000",,,1
2021,"3",Brooklyn,"084600","3084600",East Flatbush-Farragut,BK1702,BK17,"36047084600",,,1
2021,"3",Brooklyn,"084800","3084800",East Flatbush-Rugby,BK1703,BK17,"36047084800",,,1
2021,"3",Brooklyn,"085000","3085000",East Flatbush-Rugby,BK1703,BK17,"36047085000",,,1
2021,"3",Brooklyn,"086200","3086200",East Flatbush-Rugby,BK1703,BK17,"36047086200",,,1
2021,"3",Brooklyn,"086800","3086800",East Flatbush-Rugby,BK1703,BK17,"36047086800",,,1
2021,"3",Brooklyn,"093800","3093800",East Flatbush-Rugby,BK1703,BK17,"36047093800",,,1
2021,"3",Brooklyn,"094600","3094600",East Flatbush-Rugby,BK1703,BK17,"36047094600",,,1
2021,"3",Brooklyn,"093600","3093600",East Flatbush-Rugby,BK1703,BK17,"36047093600",,,1
2021,"3",Brooklyn,"086400","3086400",East Flatbush-Rugby,BK1703,BK17,"36047086400",,,1
2020,"2",Bronx,"024100","2024100",Mount Hope,BX0502,BX05,"36005024100",,,1
2020,"2",Bronx,"024300","2024300",University Heights (South)-Morris Heights,BX0501,BX05,"36005024300",,,1
2020,"2",Bronx,"024501","2024501",University Heights (South)-Morris Heights,BX0501,BX05,"36005024501",,,1
2020,"2",Bronx,"024502","2024502",University Heights (South)-Morris Heights,BX0501,BX05,"36005024502",,,1
2020,"2",Bronx,"024900","2024900",University Heights (South)-Morris Heights,BX0501,BX05,"36005024900",,,1
2020,"2",Bronx,"025100","2025100",University Heights (South)-Morris Heights,BX0501,BX05,"36005025100",,,1
2020,"2",Bronx,"025300","2025300",University Heights (North)-Fordham,BX0701,BX07,"36005025300",,,1
2020,"2",Bronx,"023302","2023302",Mount Hope,BX0502,BX05,"36005023302",,,1
2020,"2",Bronx,"025500","2025500",University Heights (North)-Fordham,BX0701,BX07,"36005025500",,,1
2020,"2",Bronx,"023501","2023501",Mount Hope,BX0502,BX05,"36005023501",,,1
2020,"2",Bronx,"023502","2023502",Mount Hope,BX0502,BX05,"36005023502",,,1
2019,"2",Bronx,"021900","2021900",Mount Eden-Claremont (West),BX0403,BX04,"36005021900",,,2
2019,"2",Bronx,"022101","2022101",Mount Eden-Claremont (West),BX0403,BX04,"36005022101",,,1
2019,"2",Bronx,"021100","2021100",Highbridge,BX0402,BX04,"36005021100",,,1
2019,"2",Bronx,"019900","2019900",Highbridge,BX0402,BX04,"36005019900",NA,TRUE,2
2020,"3",Brooklyn,"039200","3039200",Gravesend (East)-Homecrest,BK1501,BK15,"36047039200",,,1
2020,"3",Brooklyn,"039400","3039400",Gravesend (East)-Homecrest,BK1501,BK15,"36047039400",,,1
2020,"3",Brooklyn,"041402","3041402",Gravesend (East)-Homecrest,BK1501,BK15,"36047041402",,,1
2020,"3",Brooklyn,"041600","3041600",Gravesend (East)-Homecrest,BK1501,BK15,"36047041600",,,1
2020,"3",Brooklyn,"041800","3041800",Gravesend (East)-Homecrest,BK1501,BK15,"36047041800",,,1
2020,"3",Brooklyn,"044200","3044200",Mapleton-Midwood (West),BK1204,BK12,"36047044200",,,1
2020,"3",Brooklyn,"054400","3054400",Midwood,BK1403,BK14,"36047054400",,,1
2020,"3",Brooklyn,"054600","3054600",Midwood,BK1403,BK14,"36047054600",,,1
2020,"3",Brooklyn,"054800","3054800",Madison,BK1502,BK15,"36047054800",,,1
2020,"3",Brooklyn,"055000","3055000",Madison,BK1502,BK15,"36047055000",,,1
2020,"3",Brooklyn,"055200","3055200",Madison,BK1502,BK15,"36047055200",,,1
2020,"3",Brooklyn,"055600","3055600",Gravesend (East)-Homecrest,BK1501,BK15,"36047055600",,,1
2020,"3",Brooklyn,"055800","3055800",Madison,BK1502,BK15,"36047055800",,,1
2020,"3",Brooklyn,"056000","3056000",Madison,BK1502,BK15,"36047056000",,,1
2020,"3",Brooklyn,"056200","3056200",Madison,BK1502,BK15,"36047056200",,,1
2020,"3",Brooklyn,"057800","3057800",Madison,BK1502,BK15,"36047057800",,,1
2020,"3",Brooklyn,"058000","3058000",Madison,BK1502,BK15,"36047058000",,,1
2020,"3",Brooklyn,"058200","3058200",Gravesend (East)-Homecrest,BK1501,BK15,"36047058200",,,1
2020,"3",Brooklyn,"055400","3055400",Gravesend (East)-Homecrest,BK1501,BK15,"36047055400",,,1
2020,"3",Brooklyn,"042000","3042000",Gravesend (East)-Homecrest,BK1501,BK15,"36047042000",,,1
2020,"3",Brooklyn,"054200","3054200",Midwood,BK1403,BK14,"36047054200",,,1
2020,"3",Brooklyn,"042200","3042200",Gravesend (East)-Homecrest,BK1501,BK15,"36047042200",,,1
2023,"4",Queens,"009700","4009700",Astoria (North)-Ditmars-Steinway,QN0101,QN01,"36081009700",,,1
2023,"4",Queens,"006501","4006501",Astoria (Central),QN0103,QN01,"36081006501",,,1
2023,"4",Queens,"006502","4006502",Astoria (Central),QN0103,QN01,"36081006502",,,1
2023,"4",Queens,"006900","4006900",Astoria (Central),QN0103,QN01,"36081006900",,,1
2023,"4",Queens,"007100","4007100",Astoria (Central),QN0103,QN01,"36081007100",,,1
2023,"4",Queens,"007300","4007300",Astoria (Central),QN0103,QN01,"36081007300",,,1
2023,"4",Queens,"009500","4009500",Astoria (North)-Ditmars-Steinway,QN0101,QN01,"36081009500",,,1
2023,"4",Queens,"011500","4011500",Astoria (North)-Ditmars-Steinway,QN0101,QN01,"36081011500",,,1
2023,"4",Queens,"011700","4011700",Astoria (North)-Ditmars-Steinway,QN0101,QN01,"36081011700",,,1
2023,"4",Queens,"011900","4011900",Astoria (North)-Ditmars-Steinway,QN0101,QN01,"36081011900",,,1
2023,"4",Queens,"014300","4014300",Astoria (East)-Woodside (North),QN0104,QN01,"36081014300",,,1
2023,"4",Queens,"014500","4014500",Astoria (East)-Woodside (North),QN0104,QN01,"36081014500",,,1
2023,"4",Queens,"014700","4014700",Astoria (East)-Woodside (North),QN0104,QN01,"36081014700",,,1
2023,"4",Queens,"012500","4012500",Astoria (North)-Ditmars-Steinway,QN0101,QN01,"36081012500",,,1
2023,"4",Queens,"013700","4013700",Astoria (North)-Ditmars-Steinway,QN0101,QN01,"36081013700",,,1
2023,"4",Queens,"014100","4014100",Astoria (East)-Woodside (North),QN0104,QN01,"36081014100",,,1
2019,"2",Bronx,"040302","2040302",Bedford Park,BX0702,BX07,"36005040302",,,2
2019,"2",Bronx,"040303","2040303",Bedford Park,BX0702,BX07,"36005040303",,,2
2019,"2",Bronx,"040501","2040501",Bedford Park,BX0702,BX07,"36005040501",,,2
2019,"2",Bronx,"040701","2040701",Bedford Park,BX0702,BX07,"36005040701",,,2
2019,"2",Bronx,"040702","2040702",Bedford Park,BX0702,BX07,"36005040702",,,1
2019,"2",Bronx,"041100","2041100",Bedford Park,BX0702,BX07,"36005041100",,,1
2021,"3",Brooklyn,"007100","3007100",Carroll Gardens-Cobble Hill-Gowanus-Red Hook,BK0601,BK06,"36047007100",,,1
2021,"3",Brooklyn,"012700","3012700",Carroll Gardens-Cobble Hill-Gowanus-Red Hook,BK0601,BK06,"36047012700",,,1
2021,"3",Brooklyn,"007500","3007500",Carroll Gardens-Cobble Hill-Gowanus-Red Hook,BK0601,BK06,"36047007500",,,1
2021,"3",Brooklyn,"007700","3007700",Carroll Gardens-Cobble Hill-Gowanus-Red Hook,BK0601,BK06,"36047007700",,,1
2021,"3",Brooklyn,"013300","3013300",Park Slope,BK0602,BK06,"36047013300",,,1
2021,"3",Brooklyn,"003900","3003900",Downtown Brooklyn-DUMBO-Boerum Hill,BK0202,BK02,"36047003900",,,1
2021,"3",Brooklyn,"012901","3012901",Park Slope,BK0602,BK06,"36047012901",,,1
2019,"1",Manhattan,"017700","1017700",Upper West Side (Central),MN0702,MN07,"36061017700",,,1
2019,"1",Manhattan,"018100","1018100",Upper West Side (Central),MN0702,MN07,"36061018100",,,1
2019,"1",Manhattan,"018700","1018700",Upper West Side-Manhattan Valley,MN0703,MN07,"36061018700",,,1
2019,"1",Manhattan,"019300","1019300",Upper West Side-Manhattan Valley,MN0703,MN07,"36061019300",,,1
2019,"1",Manhattan,"019702","1019702",Harlem (South),MN1001,MN10,"36061019702",,,1
2019,"1",Manhattan,"019900","1019900",Morningside Heights,MN0901,MN09,"36061019900",,,1
2019,"1",Manhattan,"018500","1018500",Upper West Side-Manhattan Valley,MN0703,MN07,"36061018500",,,1
2019,"1",Manhattan,"018900","1018900",Upper West Side-Manhattan Valley,MN0703,MN07,"36061018900",,,1
2019,"1",Manhattan,"017900","1017900",Upper West Side (Central),MN0702,MN07,"36061017900",,,1
2019,"1",Manhattan,"018300","1018300",Upper West Side (Central),MN0702,MN07,"36061018300",,,1
2019,"1",Manhattan,"019100","1019100",Upper West Side-Manhattan Valley,MN0703,MN07,"36061019100",,,1
2019,"1",Manhattan,"019500","1019500",Upper West Side-Manhattan Valley,MN0703,MN07,"36061019500",,,1
2018,"3",Brooklyn,"016100","3016100",Prospect Heights,BK0801,BK08,"36047016100",,,1
2018,"3",Brooklyn,"016300","3016300",Prospect Heights,BK0801,BK08,"36047016300",,,1
2018,"3",Brooklyn,"019900","3019900",Clinton Hill,BK0204,BK02,"36047019900",,,1
2018,"3",Brooklyn,"020100","3020100",Clinton Hill,BK0204,BK02,"36047020100",,,1
2018,"3",Brooklyn,"020500","3020500",Prospect Heights,BK0801,BK08,"36047020500",,,1
2018,"3",Brooklyn,"020300","3020300",Prospect Heights,BK0801,BK08,"36047020300",,,1
2018,"3",Brooklyn,"015900","3015900",Park Slope,BK0602,BK06,"36047015900",,,1
2018,"3",Brooklyn,"016500","3016500",Park Slope,BK0602,BK06,"36047016500",,,1
2018,"3",Brooklyn,"020700","3020700",Prospect Heights,BK0801,BK08,"36047020700",,,1
2019,"1",Manhattan,"004001","1004001",East Village,MN0303,MN03,"36061004001",,,1
2019,"1",Manhattan,"004002","1004002",East Village,MN0303,MN03,"36061004002",,,1
2019,"1",Manhattan,"005501","1005501",Greenwich Village,MN0202,MN02,"36061005501",,,1
2019,"1",Manhattan,"004800","1004800",Gramercy,MN0602,MN06,"36061004800",,,1
2019,"1",Manhattan,"005900","1005900",Greenwich Village,MN0202,MN02,"36061005900",,,1
2019,"1",Manhattan,"006100","1006100",Greenwich Village,MN0202,MN02,"36061006100",,,1
2019,"1",Manhattan,"004200","1004200",East Village,MN0303,MN03,"36061004200",,,1
2019,"1",Manhattan,"005700","1005700",Greenwich Village,MN0202,MN02,"36061005700",,,1
2019,"1",Manhattan,"006500","1006500",Greenwich Village,MN0202,MN02,"36061006500",,,1
2019,"1",Manhattan,"006300","1006300",Greenwich Village,MN0202,MN02,"36061006300",,,1
2019,"1",Manhattan,"005000","1005000",Gramercy,MN0602,MN06,"36061005000",,,1
2019,"1",Manhattan,"005200","1005200",Midtown South-Flatiron-Union Square,MN0501,MN05,"36061005200",,,1
2021,"3",Brooklyn,"041600","3041600",Gravesend (East)-Homecrest,BK1501,BK15,"36047041600",,,1
2021,"3",Brooklyn,"054400","3054400",Midwood,BK1403,BK14,"36047054400",,,1
2021,"3",Brooklyn,"054600","3054600",Midwood,BK1403,BK14,"36047054600",,,1
2021,"3",Brooklyn,"055000","3055000",Madison,BK1502,BK15,"36047055000",,,1
2021,"3",Brooklyn,"055200","3055200",Madison,BK1502,BK15,"36047055200",,,1
2021,"3",Brooklyn,"055600","3055600",Gravesend (East)-Homecrest,BK1501,BK15,"36047055600",,,1
2021,"3",Brooklyn,"055800","3055800",Madison,BK1502,BK15,"36047055800",,,1
2021,"3",Brooklyn,"075800","3075800",Midwood,BK1403,BK14,"36047075800",,,1
2021,"3",Brooklyn,"055400","3055400",Gravesend (East)-Homecrest,BK1501,BK15,"36047055400",,,1
2021,"3",Brooklyn,"054200","3054200",Midwood,BK1403,BK14,"36047054200",,,1
2019,"2",Bronx,"004400","2004400",Soundview-Bruckner-Bronx River,BX0901,BX09,"36005004400",,,1
2019,"2",Bronx,"004600","2004600",Soundview-Clason Point,BX0902,BX09,"36005004600",,,1
2019,"2",Bronx,"004800","2004800",Soundview-Bruckner-Bronx River,BX0901,BX09,"36005004800",,,1
2019,"2",Bronx,"006400","2006400",Soundview-Bruckner-Bronx River,BX0901,BX09,"36005006400",,,1
2019,"2",Bronx,"006800","2006800",Soundview-Bruckner-Bronx River,BX0901,BX09,"36005006800",,,1
2019,"2",Bronx,"002800","2002800",Soundview-Bruckner-Bronx River,BX0901,BX09,"36005002800",,,1
2019,"2",Bronx,"006200","2006200",Soundview-Bruckner-Bronx River,BX0901,BX09,"36005006200",,,1
2019,"2",Bronx,"005200","2005200",Soundview-Bruckner-Bronx River,BX0901,BX09,"36005005200",,,1
2019,"2",Bronx,"006000","2006000",West Farms,BX0601,BX06,"36005006000",,,1
2019,"2",Bronx,"015700","2015700",Crotona Park East,BX0303,BX03,"36005015700",,,1
2019,"2",Bronx,"002400","2002400",Soundview Park,BX0991,BX09,"36005002400",,,1
2019,"2",Bronx,"005600","2005600",Soundview-Bruckner-Bronx River,BX0901,BX09,"36005005600",,,1
2019,"2",Bronx,"005400","2005400",Soundview-Bruckner-Bronx River,BX0901,BX09,"36005005400",,,1
2019,"2",Bronx,"005001","2005001",Soundview-Bruckner-Bronx River,BX0901,BX09,"36005005001",,,1
2019,"2",Bronx,"005002","2005002",Soundview-Bruckner-Bronx River,BX0901,BX09,"36005005002",,,1
2019,"1",Manhattan,"028300","1028300",Washington Heights (North),MN1202,MN12,"36061028300",,,1
2019,"1",Manhattan,"028500","1028500",Washington Heights (North),MN1202,MN12,"36061028500",,,1
2019,"1",Manhattan,"028700","1028700",Washington Heights (North),MN1202,MN12,"36061028700",,,1
2019,"1",Manhattan,"027700","1027700",Washington Heights (North),MN1202,MN12,"36061027700",,,1
2022,"3",Brooklyn,"005202","3005202",Bay Ridge,BK1001,BK10,"36047005202",,,1
2022,"3",Brooklyn,"005400","3005400",Bay Ridge,BK1001,BK10,"36047005400",,,1
2022,"3",Brooklyn,"005601","3005601",Bay Ridge,BK1001,BK10,"36047005601",,,1
2022,"3",Brooklyn,"016400","3016400",Fort Hamilton,BK1061,BK10,"36047016400",,,1
2022,"3",Brooklyn,"005602","3005602",Bay Ridge,BK1001,BK10,"36047005602",,,1
2022,"3",Brooklyn,"016200","3016200",Bay Ridge,BK1001,BK10,"36047016200",,,1
2022,"3",Brooklyn,"015200","3015200",Bay Ridge,BK1001,BK10,"36047015200",,,1
2022,"3",Brooklyn,"015400","3015400",Dyker Beach Park,BK1091,BK10,"36047015400",,,1
2023,"4",Queens,"003100","4003100",Queensbridge-Ravenswood-Dutch Kills,QN0105,QN01,"36081003100",,,1
2023,"4",Queens,"003302","4003302",Queensbridge-Ravenswood-Dutch Kills,QN0105,QN01,"36081003302",,,2
2023,"4",Queens,"004300","4004300",Queensbridge-Ravenswood-Dutch Kills,QN0105,QN01,"36081004300",,,2
2023,"4",Queens,"004500","4004500",Queensbridge-Ravenswood-Dutch Kills,QN0105,QN01,"36081004500",,,2
2023,"4",Queens,"004700","4004700",Queensbridge-Ravenswood-Dutch Kills,QN0105,QN01,"36081004700",,,2
2023,"4",Queens,"007700","4007700",Old Astoria-Hallets Point,QN0102,QN01,"36081007700",,,2
2023,"4",Queens,"008500","4008500",Queensbridge-Ravenswood-Dutch Kills,QN0105,QN01,"36081008500",,,2
2023,"4",Queens,"003301","4003301",Queensbridge-Ravenswood-Dutch Kills,QN0105,QN01,"36081003301",,,1
2021,"4",Queens,"061302","4061302",Middle Village Cemetery,QN0572,QN05,"36081061302",,,1
2021,"4",Queens,"062300","4062300",Glendale,QN0503,QN05,"36081062300",,,1
2021,"4",Queens,"062500","4062500",Glendale,QN0503,QN05,"36081062500",,,1
2021,"4",Queens,"065702","4065702",Middle Village,QN0504,QN05,"36081065702",,,1
2021,"4",Queens,"065703","4065703",Middle Village,QN0504,QN05,"36081065703",,,1
2021,"4",Queens,"066301","4066301",Middle Village,QN0504,QN05,"36081066301",,,1
2021,"4",Queens,"067700","4067700",Middle Village,QN0504,QN05,"36081067700",,,1
2021,"4",Queens,"065501","4065501",St. John Cemetery,QN0573,QN05,"36081065501",,,1
2021,"4",Queens,"066100","4066100",Middle Village,QN0504,QN05,"36081066100",,,1
2021,"4",Queens,"065900","4065900",Middle Village,QN0504,QN05,"36081065900",,,1
2021,"4",Queens,"062100","4062100",Middle Village,QN0504,QN05,"36081062100",,,1
2021,"4",Queens,"063700","4063700",Glendale,QN0503,QN05,"36081063700",,,1
2021,"4",Queens,"061900","4061900",Middle Village,QN0504,QN05,"36081061900",,,1
2021,"4",Queens,"063301","4063301",Glendale,QN0503,QN05,"36081063301",,,1
2021,"4",Queens,"063302","4063302",Glendale,QN0503,QN05,"36081063302",,,1
2021,"1",Manhattan,"019600","1019600",East Harlem (North),MN1102,MN11,"36061019600",,,2
2021,"1",Manhattan,"020600","1020600",East Harlem (North),MN1102,MN11,"36061020600",,,1
2021,"1",Manhattan,"019400","1019400",East Harlem (North),MN1102,MN11,"36061019400",,,2
2021,"1",Manhattan,"024200","1024200",East Harlem (North),MN1102,MN11,"36061024200",,,2
2022,"3",Brooklyn,"017800","3017800",Bath Beach,BK1102,BK11,"36047017800",,,1
2022,"3",Brooklyn,"018200","3018200",Bensonhurst,BK1101,BK11,"36047018200",,,1
2022,"3",Brooklyn,"027000","3027000",Bensonhurst,BK1101,BK11,"36047027000",,,1
2022,"3",Brooklyn,"027800","3027800",Bensonhurst,BK1101,BK11,"36047027800",,,1
2022,"3",Brooklyn,"028000","3028000",Bath Beach,BK1102,BK11,"36047028000",,,1
2022,"3",Brooklyn,"028200","3028200",Bath Beach,BK1102,BK11,"36047028200",,,1
2022,"3",Brooklyn,"028400","3028400",Bensonhurst,BK1101,BK11,"36047028400",,,1
2022,"3",Brooklyn,"028600","3028600",Bath Beach,BK1102,BK11,"36047028600",,,1
2022,"3",Brooklyn,"028800","3028800",Bensonhurst,BK1101,BK11,"36047028800",,,1
2022,"3",Brooklyn,"029000","3029000",Bensonhurst,BK1101,BK11,"36047029000",,,1
2022,"3",Brooklyn,"029600","3029600",Gravesend (West),BK1103,BK11,"36047029600",,,1
2022,"3",Brooklyn,"029800","3029800",Gravesend (West),BK1103,BK11,"36047029800",,,1
2022,"3",Brooklyn,"030000","3030000",Gravesend (West),BK1103,BK11,"36047030000",,,1
2022,"3",Brooklyn,"030200","3030200",Gravesend (West),BK1103,BK11,"36047030200",,,1
2022,"3",Brooklyn,"040400","3040400",Gravesend (West),BK1103,BK11,"36047040400",,,1
2022,"3",Brooklyn,"029200","3029200",Bath Beach,BK1102,BK11,"36047029200",,,1
2022,"3",Brooklyn,"029400","3029400",Gravesend (West),BK1103,BK11,"36047029400",Bottom OZs (by units),NA,1
2022,"3",Brooklyn,"030800","3030800",Gravesend (South),BK1301,BK13,"36047030800",,,1
2022,"3",Brooklyn,"037401","3037401",Gravesend (South),BK1301,BK13,"36047037401",,,1
2022,"3",Brooklyn,"038800","3038800",Gravesend (East)-Homecrest,BK1501,BK15,"36047038800",,,1
2022,"3",Brooklyn,"039000","3039000",Gravesend (East)-Homecrest,BK1501,BK15,"36047039000",,,1
2022,"3",Brooklyn,"039200","3039200",Gravesend (East)-Homecrest,BK1501,BK15,"36047039200",,,1
2022,"3",Brooklyn,"039400","3039400",Gravesend (East)-Homecrest,BK1501,BK15,"36047039400",,,1
2022,"3",Brooklyn,"039600","3039600",Gravesend (East)-Homecrest,BK1501,BK15,"36047039600",,,1
2022,"3",Brooklyn,"058400","3058400",Gravesend (East)-Homecrest,BK1501,BK15,"36047058400",,,1
2022,"3",Brooklyn,"035400","3035400",Coney Island-Sea Gate,BK1302,BK13,"36047035400",,,1
2022,"3",Brooklyn,"039800","3039800",Gravesend (East)-Homecrest,BK1501,BK15,"36047039800",,,1
2022,"3",Brooklyn,"040000","3040000",Gravesend (West),BK1103,BK11,"36047040000",,,1
2022,"3",Brooklyn,"037402","3037402",Gravesend (South),BK1301,BK13,"36047037402",,,1
2022,"3",Brooklyn,"038600","3038600",Gravesend (East)-Homecrest,BK1501,BK15,"36047038600",,,1
2020,"1",Manhattan,"025500","1025500",Washington Heights (South),MN1201,MN12,"36061025500",,,1
2020,"1",Manhattan,"026500","1026500",Washington Heights (North),MN1202,MN12,"36061026500",,,1
2020,"1",Manhattan,"027100","1027100",Washington Heights (North),MN1202,MN12,"36061027100",,,1
2020,"1",Manhattan,"026100","1026100",Washington Heights (South),MN1201,MN12,"36061026100",Top OZs (by units),NA,1
2020,"1",Manhattan,"025300","1025300",Washington Heights (South),MN1201,MN12,"36061025300",,,1
2020,"1",Manhattan,"026300","1026300",Washington Heights (South),MN1201,MN12,"36061026300",,,1
2020,"1",Manhattan,"027500","1027500",Washington Heights (North),MN1202,MN12,"36061027500",,,2
2020,"1",Manhattan,"027300","1027300",Washington Heights (North),MN1202,MN12,"36061027300",,,2
2020,"1",Manhattan,"028100","1028100",Washington Heights (North),MN1202,MN12,"36061028100",,,2
2020,"1",Manhattan,"026900","1026900",Washington Heights (North),MN1202,MN12,"36061026900",,,1
2021,"1",Manhattan,"017800","1017800",East Harlem (North),MN1102,MN11,"36061017800",,,1
2019,"4",Queens,"114100","4114100",Murray Hill-Broadway Flushing,QN0704,QN07,"36081114100",,,1
2018,,,,,,,,,,,1
2021,"2",Bronx,"016300","2016300",Crotona Park,BX0391,BX03,"36005016300",,,1
2021,"2",Bronx,"016900","2016900",Claremont Village-Claremont (East),BX0302,BX03,"36005016900",,,1
2021,"2",Bronx,"014702","2014702",Claremont Village-Claremont (East),BX0302,BX03,"36005014702",,,1
2019,"4",Queens,"097206","4097206",Rockaway Beach-Arverne-Edgemere,QN1402,QN14,"36081097206",,,1
2019,"4",Queens,"100804","4100804",Far Rockaway-Bayswater,QN1401,QN14,"36081100804",,,1
2019,"4",Queens,"101004","4101004",Far Rockaway-Bayswater,QN1401,QN14,"36081101004",,,1
2019,"4",Queens,"099802","4099802",Far Rockaway-Bayswater,QN1401,QN14,"36081099802",,,1
2019,"4",Queens,"099200","4099200",Far Rockaway-Bayswater,QN1401,QN14,"36081099200",,,1
2019,"4",Queens,"099801","4099801",Far Rockaway-Bayswater,QN1401,QN14,"36081099801",,,1
2019,"4",Queens,"100803","4100803",Far Rockaway-Bayswater,QN1401,QN14,"36081100803",,,1
2019,"4",Queens,"097202","4097202",Rockaway Beach-Arverne-Edgemere,QN1402,QN14,"36081097202",,,1
2020,"1",Manhattan,"027900","1027900",Washington Heights (North),MN1202,MN12,"36061027900",Top OZs (by units),NA,1
2020,"1",Manhattan,"027700","1027700",Washington Heights (North),MN1202,MN12,"36061027700",,,1
2021,"3",Brooklyn,"051700","3051700",Williamsburg,BK0102,BK01,"36047051700",,,1
2021,"3",Brooklyn,"055700","3055700",Williamsburg,BK0102,BK01,"36047055700",,,1
2021,"3",Brooklyn,"058901","3058901",Greenpoint,BK0101,BK01,"36047058901",,,1
2021,"3",Brooklyn,"059100","3059100",Greenpoint,BK0101,BK01,"36047059100",,,1
2021,"3",Brooklyn,"059300","3059300",Greenpoint,BK0101,BK01,"36047059300",,,1
2021,"3",Brooklyn,"049900","3049900",Greenpoint,BK0101,BK01,"36047049900",,,1
