"GEO_ID","NAME","B25064_001E","B25064_001M",
"Geography","Geographic Area Name","Estimate!!Median gross rent","Margin of Error!!Median gross rent",
"1400000US36081015700","Census Tract 157; Queens County; New York","1899","114",
"1400000US36081015801","Census Tract 158.01; Queens County; New York","1874","366",
"1400000US36081015802","Census Tract 158.02; Queens County; New York","1868","158",
"1400000US36081015900","Census Tract 159; Queens County; New York","1928","104",
"1400000US36081016100","Census Tract 161; Queens County; New York","1983","201",
"1400000US36081016300","Census Tract 163; Queens County; New York","624","130",
"1400000US36081016400","Census Tract 164; Queens County; New York","2079","282",
"1400000US36081016600","Census Tract 166; Queens County; New York","1816","182",
"1400000US36081016800","Census Tract 168; Queens County; New York","1976","412",
"1400000US36081016900","Census Tract 169; Queens County; New York","1969","182",
"1400000US36081017000","Census Tract 170; Queens County; New York","2117","246",
"1400000US36081017101","Census Tract 171.01; Queens County; New York","-","**",
"1400000US36081017102","Census Tract 171.02; Queens County; New York","-","**",
"1400000US36081017200","Census Tract 172; Queens County; New York","1627","249",
"1400000US36081017400","Census Tract 174; Queens County; New York","2162","288",
"1400000US36081017600","Census Tract 176; Queens County; New York","2137","1339",
"1400000US36081017800","Census Tract 178; Queens County; New York","2217","172",
"1400000US36081017901","Census Tract 179.01; Queens County; New York","1767","90",
"1400000US36081017902","Census Tract 179.02; Queens County; New York","-","**",
"1400000US36081018000","Census Tract 180; Queens County; New York","1813","100",
"1400000US36081018101","Census Tract 181.01; Queens County; New York","1767","104",
"1400000US36081018102","Census Tract 181.02; Queens County; New York","1924","111",
"1400000US36081018200","Census Tract 182; Queens County; New York","2173","148",
"1400000US36081018300","Census Tract 183; Queens County; New York","2060","98",
"1400000US36081018401","Census Tract 184.01; Queens County; New York","1630","600",
"1400000US36081018402","Census Tract 184.02; Queens County; New York","1697","622",
"1400000US36081018501","Census Tract 185.01; Queens County; New York","1825","134",
"1400000US36081018502","Census Tract 185.02; Queens County; New York","2125","144",
"1400000US36081018600","Census Tract 186; Queens County; New York","2297","347",
"1400000US36081018700","Census Tract 187; Queens County; New York","1943","264",
"1400000US36081018800","Census Tract 188; Queens County; New York","2063","236",
"1400000US36081018900","Census Tract 189; Queens County; New York","2046","218",
"1400000US36081019000","Census Tract 190; Queens County; New York","2218","287",
"1400000US36081019200","Census Tract 192; Queens County; New York","1975","656",
"1400000US36081019400","Census Tract 194; Queens County; New York","2112","218",
"1400000US36081019600","Census Tract 196; Queens County; New York","1936","237",
"1400000US36081019800","Census Tract 198; Queens County; New York","1649","219",
"1400000US36081019901","Census Tract 199.01; Queens County; New York","1801","162",
"1400000US36081019902","Census Tract 199.02; Queens County; New York","-","**",
"1400000US36081019903","Census Tract 199.03; Queens County; New York","-","**",
"1400000US36081020200","Census Tract 202; Queens County; New York","2156","252",
"1400000US36081020400","Census Tract 204; Queens County; New York","1650","330",
"1400000US36081020500","Census Tract 205; Queens County; New York","1742","260",
"1400000US36081020600","Census Tract 206; Queens County; New York","1884","191",
"1400000US36081020800","Census Tract 208; Queens County; New York","1790","74",
"1400000US36081021200","Census Tract 212; Queens County; New York","1622","216",
"1400000US36081021400","Census Tract 214; Queens County; New York","2055","167",
"1400000US36081021601","Census Tract 216.01; Queens County; New York","2193","90",
"1400000US36081021602","Census Tract 216.02; Queens County; New York","1834","197",
"1400000US36081021603","Census Tract 216.03; Queens County; New York","-","**",
"1400000US36081021900","Census Tract 219; Queens County; New York","-","**",
"1400000US36081022001","Census Tract 220.01; Queens County; New York","1847","63",
"1400000US36081022002","Census Tract 220.02; Queens County; New York","1974","193",
"1400000US36081022900","Census Tract 229; Queens County; New York","-","**",
"1400000US36081023000","Census Tract 230; Queens County; New York","1901","528",
"1400000US36081023200","Census Tract 232; Queens County; New York","1739","254",
"1400000US36081023501","Census Tract 235.01; Queens County; New York","1501","296",
"1400000US36081023502","Census Tract 235.02; Queens County; New York","1885","181",
"1400000US36081023600","Census Tract 236; Queens County; New York","2096","169",
"1400000US36081023800","Census Tract 238; Queens County; New York","1686","142",
"1400000US36081024000","Census Tract 240; Queens County; New York","1807","137",
"1400000US36081024300","Census Tract 243; Queens County; New York","1811","237",
"1400000US36081024500","Census Tract 245; Queens County; New York","1602","200",
"1400000US36081024600","Census Tract 246; Queens County; New York","-","**",
"1400000US36081024700","Census Tract 247; Queens County; New York","1777","94",
"1400000US36081024900","Census Tract 249; Queens County; New York","2083","164",
"1400000US36081025100","Census Tract 251; Queens County; New York","1760","177",
"1400000US36081025301","Census Tract 253.01; Queens County; New York","1880","116",
"1400000US36081025302","Census Tract 253.02; Queens County; New York","1885","163",
"1400000US36081025401","Census Tract 254.01; Queens County; New York","1933","211",
"1400000US36081025402","Census Tract 254.02; Queens County; New York","935","209",
"1400000US36081025500","Census Tract 255; Queens County; New York","2238","204",
"1400000US36081025700","Census Tract 257; Queens County; New York","1871","128",
"1400000US36081025800","Census Tract 258; Queens County; New York","2277","541",
"1400000US36081025900","Census Tract 259; Queens County; New York","1801","205",
"1400000US36081026000","Census Tract 260; Queens County; New York","1539","388",
"1400000US36081026100","Census Tract 261; Queens County; New York","1751","91",
"1400000US36081026200","Census Tract 262; Queens County; New York","1825","405",
"1400000US36081026300","Census Tract 263; Queens County; New York","1771","323",
"1400000US36081026400","Census Tract 264; Queens County; New York","1507","460",
"1400000US36081026501","Census Tract 265.01; Queens County; New York","1965","241",
"1400000US36081026502","Census Tract 265.02; Queens County; New York","2156","117",
"1400000US36081026600","Census Tract 266; Queens County; New York","811","555",
"1400000US36081026700","Census Tract 267; Queens County; New York","1855","198",
"1400000US36081026901","Census Tract 269.01; Queens County; New York","1899","122",
"1400000US36081026902","Census Tract 269.02; Queens County; New York","1873","162",
"1400000US36081027000","Census Tract 270; Queens County; New York","1992","524",
"1400000US36081027101","Census Tract 271.01; Queens County; New York","1781","111",
"1400000US36081027102","Census Tract 271.02; Queens County; New York","1440","142",
"1400000US36081027200","Census Tract 272; Queens County; New York","2108","225",
"1400000US36081027301","Census Tract 273.01; Queens County; New York","1538","204",
"1400000US36081027302","Census Tract 273.02; Queens County; New York","1838","275",
"1400000US36081027400","Census Tract 274; Queens County; New York","1327","298",
"1400000US36081027500","Census Tract 275; Queens County; New York","1476","368",
"1400000US36081027600","Census Tract 276; Queens County; New York","2216","328",
"1400000US36081027701","Census Tract 277.01; Queens County; New York","1664","175",
"1400000US36081027702","Census Tract 277.02; Queens County; New York","1225","234",
"1400000US36081027800","Census Tract 278; Queens County; New York","769","181",
"1400000US36081027900","Census Tract 279; Queens County; New York","2093","182",
"1400000US36081028000","Census Tract 280; Queens County; New York","1417","264",
"1400000US36081028100","Census Tract 281; Queens County; New York","1752","166",
"1400000US36081028200","Census Tract 282; Queens County; New York","2019","585",
"1400000US36081028300","Census Tract 283; Queens County; New York","2125","66",
"1400000US36081028400","Census Tract 284; Queens County; New York","1703","195",
"1400000US36081028500","Census Tract 285; Queens County; New York","1491","210",
"1400000US36081028700","Census Tract 287; Queens County; New York","1659","134",
"1400000US36081028801","Census Tract 288.01; Queens County; New York","2253","188",
"1400000US36081028802","Census Tract 288.02; Queens County; New York","2371","429",
"1400000US36081028803","Census Tract 288.03; Queens County; New York","-","**",
"1400000US36081028900","Census Tract 289; Queens County; New York","1770","115",
"1400000US36081029100","Census Tract 291; Queens County; New York","1868","165",
